"Time","RUN1_rotation","RUN1_cycleEnd","axlePosition","speedVal2"
3.25,0,1,0,0
3.251,0,1,0,0
3.252,0,1,0,0
3.253,0,1,0,0
3.254,0,1,0,0
3.255,0,1,0,0
3.256,0,1,0,0
3.257,0,1,0,0
3.258,0,1,0,0
3.259,0,1,0,0
3.26,0,1,0,0
3.261,0,1,0,0
3.262,0,1,0,0
3.263,0,1,0,0
3.264,0,1,0,0
3.265,0,1,0,0
3.266,0,1,0,0
3.267,0,1,0,0
3.268,0,1,0,0
3.269,0,1,0,0
3.27,0,1,0,0
3.271,0,1,0,0
3.272,0,1,0,0
3.273,0,1,0,0
3.274,0,1,0,0
3.275,0,1,0,0
3.276,0,1,0,0
3.277,0,1,0,0
3.278,0,1,0,0
3.279,0,1,0,0
3.28,0,1,0,0
3.281,0,1,0,0
3.282,0,1,0,0
3.283,0,1,0,0
3.284,0,1,0,0
3.285,0,1,0,0
3.286,0,1,0,0
3.287,0,1,0,0
3.288,0,1,0,0
3.289,0,1,0,0
3.29,0,1,0,0
3.291,0,1,0,0
3.292,0,1,0,0
3.293,0,1,0,0
3.294,0,1,0,0
3.295,0,1,0,0
3.296,0,1,0,0
3.297,0,1,0,0
3.298,0,1,0,0
3.299,0,1,0,0
3.3,0,1,0,0
3.301,0,1,0,0
3.302,0,1,0,0
3.303,0,1,0,0
3.304,0,1,0,0
3.305,0,1,0,0
3.306,0,1,0,0
3.307,0,1,0,0
3.308,0,1,0,0
3.309,0,1,0,0
3.31,0,1,0,0
3.311,0,1,0,0
3.312,0,1,0,0
3.313,0,1,0,0
3.314,0,1,0,0
3.315,0,1,0,0
3.316,0,1,0,0
3.317,0,1,0,0
3.318,0,1,0,0
3.319,0,1,0,0
3.32,0,1,0,0
3.321,0,1,0,0
3.322,0,1,0,0
3.323,0,1,0,0
3.324,0,1,0,0
3.325,0,1,0,0
3.326,0,1,0,0
3.327,0,1,0,0
3.328,0,1,0,0
3.329,0,1,0,0
3.33,0,1,0,0
3.331,0,1,0,0
3.332,0,1,0,0
3.333,0,1,0,0
3.334,0,1,0,0
3.335,0,1,0,0
3.336,0,1,0,0
3.337,0,1,0,0
3.338,0,1,0,0
3.339,0,1,0,0
3.34,0,1,0,0
3.341,0,1,0,0
3.342,0,1,0,0
3.343,0,1,0,0
3.344,0,1,0,0
3.345,0,1,0,0
3.346,0,1,0,0
3.347,0,1,0,0
3.348,0,1,0,0
3.349,0,1,0,0
3.35,0,1,0,0
3.351,0,1,0,0
3.352,0,1,0,0
3.353,0,1,0,0
3.354,0,1,0,0
3.355,0,1,0,0
3.356,0,1,0,0
3.357,0,1,0,0
3.358,0,1,0,0
3.359,0,1,0,0
3.36,0,1,0,0
3.361,0,1,0,0
3.362,0,1,0,0
3.363,0,1,0,0
3.364,0,1,0,0
3.365,0,1,0,0
3.366,0,1,0,0
3.367,0,1,0,0
3.368,0,1,0,0
3.369,0,1,0,0
3.37,0,1,0,0
3.371,0,1,0,0
3.372,0,1,0,0
3.373,0,1,0,0
3.374,0,1,0,0
3.375,0,1,0,0
3.376,0,1,0,0
3.377,0,1,0,0
3.378,0,1,0,0
3.379,0,1,0,0
3.38,0,1,0,0
3.381,0,1,0,0
3.382,0,1,0,0
3.383,0,1,0,0
3.384,0,1,0,0
3.385,0,1,0,0
3.386,0,1,0,0
3.387,0,1,0,0
3.388,0,1,0,0
3.389,0,1,0,0
3.39,0,1,0,0
3.391,0,1,0,0
3.392,0,1,0,0
3.393,0,1,0,0
3.394,0,1,0,0
3.395,0,1,0,0
3.396,0,1,0,0
3.397,0,1,0,0
3.398,0,1,0,0
3.399,0,1,0,0
3.4,0,1,0,0
3.401,0,1,0,0
3.402,0,1,0,0
3.403,0,1,0,0
3.404,0,1,0,0
3.405,0,1,0,0
3.406,0,1,0,0
3.407,0,1,0,0
3.408,0,1,0,0
3.409,0,1,0,0
3.41,0,1,0,0
3.411,0,1,0,0
3.412,0,1,0,0
3.413,0,1,0,0
3.414,0,1,0,0
3.415,0,1,0,0
3.416,0,1,0,0
3.417,0,1,0,0
3.418,0,1,0,0
3.419,0,1,0,0
3.42,0,1,0,0
3.421,0,1,0,0
3.422,0,1,0,0
3.423,0,1,0,0
3.424,0,1,0,0
3.425,0,1,0,0
3.426,0,1,0,0
3.427,0,1,0,0
3.428,0,1,0,0
3.429,0,1,0,0
3.43,0,1,0,0
3.431,0,1,0,0
3.432,0,1,0,0
3.433,0,1,0,0
3.434,0,1,0,0
3.435,0,1,0,0
3.436,0,1,0,0
3.437,0,1,0,0
3.438,0,1,0,0
3.439,0,1,0,0
3.44,0,1,0,0
3.441,0,1,0,0
3.442,0,1,0,0
3.443,0,1,0,0
3.444,0,1,0,0
3.445,0,1,0,0
3.446,0,1,0,0
3.447,0,1,0,0
3.448,0,1,0,0
3.449,0,1,0,0
3.45,0,1,0,0
3.451,0,1,0,0
3.452,0,1,0,0
3.453,0,1,0,0
3.454,0,1,0,0
3.455,0,1,0,0
3.456,0,1,0,0
3.457,0,1,0,0
3.458,0,1,0,0
3.459,0,1,0,0
3.46,0,1,0,0
3.461,0,1,0,0
3.462,0,1,0,0
3.463,0,1,0,0
3.464,0,1,0,0
3.465,0,1,0,0
3.466,0,1,0,0
3.467,0,1,0,0
3.468,0,1,0,0
3.469,0,1,0,0
3.47,0,1,0,0
3.471,0,1,0,0
3.472,0,1,0,0
3.473,0,1,0,0
3.474,0,1,0,0
3.475,0,1,0,0
3.476,0,1,0,0
3.477,0,1,0,0
3.478,0,1,0,0
3.479,0,1,0,0
3.48,0,1,0,0
3.481,0,1,0,0
3.482,0,1,0,0
3.483,0,1,0,0
3.484,0,1,0,0
3.485,0,1,0,0
3.486,0,1,0,0
3.487,0,1,0,0
3.488,0,1,0,0
3.489,0,1,0,0
3.49,0,1,0,0
3.491,0,1,0,0
3.492,0,1,0,0
3.493,0,1,0,0
3.494,0,1,0,0
3.495,0,1,0,0
3.496,0,1,0,0
3.497,0,1,0,0
3.498,0,1,0,0
3.499,0,1,0,0
3.5,0,1,0,0
3.501,0,1,0,0
3.502,0,1,0,0
3.503,0,1,0,0
3.504,0,1,0,0
3.505,0,1,0,0
3.506,0,1,0,0
3.507,0,1,0,0
3.508,0,1,0,0
3.509,0,1,0,0
3.51,0,1,0,0
3.511,0,1,0,0
3.512,0,1,0,0
3.513,0,1,0,0
3.514,0,1,0,0
3.515,0,1,0,0
3.516,0,1,0,0
3.517,0,1,0,0
3.518,0,1,0,0
3.519,0,1,0,0
3.52,0,1,0,0
3.521,0,1,0,0
3.522,0,1,0,0
3.523,0,1,0,0
3.524,0,1,0,0
3.525,0,1,0,0
3.526,0,1,0,0
3.527,0,1,0,0
3.528,0,1,0,0
3.529,0,1,0,0
3.53,0,1,0,0
3.531,0,1,0,0
3.532,0,1,0,0
3.533,0,1,0,0
3.534,0,1,0,0
3.535,0,1,0,0
3.536,0,1,0,0
3.537,0,1,0,0
3.538,0,1,0,0
3.539,0,1,0,0
3.54,0,1,0,0
3.541,0,1,0,0
3.542,0,1,0,0
3.543,0,1,0,0
3.544,0,1,0,0
3.545,0,1,0,0
3.546,0,1,0,0
3.547,0,1,0,0
3.548,0,1,0,0
3.549,0,1,0,0
3.55,0,1,0,0
3.551,0,1,0,0
3.552,0,1,0,0
3.553,0,1,0,0
3.554,0,1,0,0
3.555,0,1,0,0
3.556,0,1,0,0
3.557,0,1,0,0
3.558,0,1,0,0
3.559,0,1,0,0
3.56,0,1,0,0
3.561,0,1,0,0
3.562,0,1,0,0
3.563,0,1,0,0
3.564,0,1,0,0
3.565,0,1,0,0
3.566,0,1,0,0
3.567,0,1,0,0
3.568,0,1,0,0
3.569,0,1,0,0
3.57,0,1,0,0
3.571,0,1,0,0
3.572,0,1,0,0
3.573,0,1,0,0
3.574,0,1,0,0
3.575,0,1,0,0
3.576,0,1,0,0
3.577,0,1,0,0
3.578,0,1,0,0
3.579,0,1,0,0
3.58,0,1,0,0
3.581,0,1,0,0
3.582,0,1,0,0
3.583,0,1,0,0
3.584,0,1,0,0
3.585,0,1,0,0
3.586,0,1,0,0
3.587,0,1,0,0
3.588,0,1,0,0
3.589,0,1,0,0
3.59,0,1,0,0
3.591,0,1,0,0
3.592,0,1,0,0
3.593,0,1,0,0
3.594,0,1,0,0
3.595,0,1,0,0
3.596,0,1,0,0
3.597,0,1,0,0
3.598,0,1,0,0
3.599,0,1,0,0
3.6,0,1,0,0
3.601,0,1,0,0
3.602,0,1,0,0
3.603,0,1,0,0
3.604,0,1,0,0
3.605,0,1,0,0
3.606,0,1,0,0
3.607,0,1,0,0
3.608,0,1,0,0
3.609,0,1,0,0
3.61,0,1,0,0
3.611,0,1,0,0
3.612,0,1,0,0
3.613,0,1,0,0
3.614,0,1,0,0
3.615,0,1,0,0
3.616,0,1,0,0
3.617,0,1,0,0
3.618,0,1,0,0
3.619,0,1,0,0
3.62,0,1,0,0
3.621,0,1,0,0
3.622,0,1,0,0
3.623,0,1,0,0
3.624,0,1,0,0
3.625,0,1,0,0
3.626,0,1,0,0
3.627,0,1,0,0
3.628,0,1,0,0
3.629,0,1,0,0
3.63,0,1,0,0
3.631,0,1,0,0
3.632,0,1,0,0
3.633,0,1,0,0
3.634,0,1,0,0
3.635,0,1,0,0
3.636,0,1,0,0
3.637,0,1,0,0
3.638,0,1,0,0
3.639,0,1,0,0
3.64,0,1,0,0
3.641,0,1,0,0
3.642,0,1,0,0
3.643,0,1,0,0
3.644,0,1,0,0
3.645,0,1,0,0
3.646,0,1,0,0
3.647,0,1,0,0
3.648,0,1,0,0
3.649,0,1,0,0
3.65,0,1,0,0
3.651,0,1,0,0
3.652,0,1,0,0
3.653,0,1,0,0
3.654,0,1,0,0
3.655,0,1,0,0
3.656,0,1,0,0
3.657,0,1,0,0
3.658,0,1,0,0
3.659,0,1,0,0
3.66,0,1,0,0
3.661,0,1,0,0
3.662,0,1,0,0
3.663,0,1,0,0
3.664,0,1,0,0
3.665,0,1,0,0
3.666,0,1,0,0
3.667,0,1,0,0
3.668,0,1,0,0
3.669,0,1,0,0
3.67,0,1,0,0
3.671,0,1,0,0
3.672,0,1,0,0
3.673,0,1,0,0
3.674,0,1,0,0
3.675,0,1,0,0
3.676,0,1,0,0
3.677,0,1,0,0
3.678,0,1,0,0
3.679,0,1,0,0
3.68,0,1,0,0
3.681,0,1,0,0
3.682,0,1,0,0
3.683,0,1,0,0
3.684,0,1,0,0
3.685,0,1,0,0
3.686,0,1,0,0
3.687,0,1,0,0
3.688,0,1,0,0
3.689,0,1,0,0
3.69,0,1,0,0
3.691,0,1,0,0
3.692,0,1,0,0
3.693,0,1,0,0
3.694,0,1,0,0
3.695,0,1,0,0
3.696,0,1,0,0
3.697,0,1,0,0
3.698,0,1,0,0
3.699,0,1,0,0
3.7,0,1,0,0
3.701,0,1,0,0
3.702,0,1,0,0
3.703,0,1,0,0
3.704,0,1,0,0
3.705,0,1,0,0
3.706,0,1,0,0
3.707,0,1,0,0
3.708,0,1,0,0
3.709,0,1,0,0
3.71,0,1,0,0
3.711,0,1,0,0
3.712,0,1,0,0
3.713,0,1,0,0
3.714,0,1,0,0
3.715,0,1,0,0
3.716,0,1,0,0
3.717,0,1,0,0
3.718,0,1,0,0
3.719,0,1,0,0
3.72,0,1,0,0
3.721,0,1,0,0
3.722,0,1,0,0
3.723,0,1,0,0
3.724,0,1,0,0
3.725,0,1,0,0
3.726,0,1,0,0
3.727,0,1,0,0
3.728,0,1,0,0
3.729,0,1,0,0
3.73,0,1,0,0
3.731,0,1,0,0
3.732,0,1,0,0
3.733,0,1,0,0
3.734,0,1,0,0
3.735,0,1,0,0
3.736,0,1,0,0
3.737,0,1,0,0
3.738,0,1,0,0
3.739,0,1,0,0
3.74,0,1,0,0
3.741,0,1,0,0
3.742,0,1,0,0
3.743,0,1,0,0
3.744,0,1,0,0
3.745,0,1,0,0
3.746,0,1,0,0
3.747,0,1,0,0
3.748,0,1,0,0
3.749,0,1,0,0
3.75,0,1,0,0
3.751,0,1,0,0
3.752,0,1,0,0
3.753,0,1,0,0
3.754,0,1,0,0
3.755,0,1,0,0
3.756,0,1,0,0
3.757,0,1,0,0
3.758,0,1,0,0
3.759,0,1,0,0
3.76,0,1,0,0
3.761,0,1,0,0
3.762,0,1,0,0
3.763,0,1,0,0
3.764,0,1,0,0
3.765,0,1,0,0
3.766,0,1,0,0
3.767,0,1,0,0
3.768,0,1,0,0
3.769,0,1,0,0
3.77,0,1,0,0
3.771,0,1,0,0
3.772,0,1,0,0
3.773,0,1,0,0
3.774,0,1,0,0
3.775,0,1,0,0
3.776,0,1,0,0
3.777,0,1,0,0
3.778,0,1,0,0
3.779,0,1,0,0
3.78,0,1,0,0
3.781,0,1,0,0
3.782,0,1,0,0
3.783,0,1,0,0
3.784,0,1,0,0
3.785,0,1,0,0
3.786,0,1,0,0
3.787,0,1,0,0
3.788,0,1,0,0
3.789,0,1,0,0
3.79,0,1,0,0
3.791,0,1,0,0
3.792,0,1,0,0
3.793,0,1,0,0
3.794,0,1,0,0
3.795,0,1,0,0
3.796,0,1,0,0
3.797,0,1,0,0
3.798,0,1,0,0
3.799,0,1,0,0
3.8,0,1,0,0
3.801,0,1,0,0
3.802,0,1,0,0
3.803,0,1,0,0
3.804,0,1,0,0
3.805,0,1,0,0
3.806,0,1,0,0
3.807,0,1,0,0
3.808,0,1,0,0
3.809,0,1,0,0
3.81,0,1,0,0
3.811,0,1,0,0
3.812,0,1,0,0
3.813,0,1,0,0
3.814,0,1,0,0
3.815,0,1,0,0
3.816,0,1,0,0
3.817,0,1,0,0
3.818,0,1,0,0
3.819,0,1,0,0
3.82,0,1,0,0
3.821,0,1,0,0
3.822,0,1,0,0
3.823,0,1,0,0
3.824,0,1,0,0
3.825,0,1,0,0
3.826,0,1,0,0
3.827,0,1,0,0
3.828,0,1,0,0
3.829,0,1,0,0
3.83,0,1,0,0
3.831,0,1,0,0
3.832,0,1,0,0
3.833,0,1,0,0
3.834,0,1,0,0
3.835,0,1,0,0
3.836,0,1,0,0
3.837,0,1,0,0
3.838,0,1,0,0
3.839,0,1,0,0
3.84,0,1,0,0
3.841,0,1,0,0
3.842,0,1,0,0
3.843,0,1,0,0
3.844,0,1,0,0
3.845,0,1,0,0
3.846,0,1,0,0
3.847,0,1,0,0
3.848,0,1,0,0
3.849,0,1,0,0
3.85,0,1,0,0
3.851,0,1,0,0
3.852,0,1,0,0
3.853,0,1,0,0
3.854,0,1,0,0
3.855,0,1,0,0
3.856,0,1,0,0
3.857,0,1,0,0
3.858,0,1,0,0
3.859,0,1,0,0
3.86,0,1,0,0
3.861,0,1,0,0
3.862,0,1,0,0
3.863,0,1,0,0
3.864,0,1,0,0
3.865,0,1,0,0
3.866,0,1,0,0
3.867,0,1,0,0
3.868,0,1,0,0
3.869,0,1,0,0
3.87,0,1,0,0
3.871,0,1,0,0
3.872,0,1,0,0
3.873,0,1,0,0
3.874,0,1,0,0
3.875,0,1,0,0
3.876,0,1,0,0
3.877,0,1,0,0
3.878,0,1,0,0
3.879,0,1,0,0
3.88,0,1,0,0
3.881,0,1,0,0
3.882,0,1,0,0
3.883,0,1,0,0
3.884,0,1,0,0
3.885,0,1,0,0
3.886,0,1,0,0
3.887,0,1,0,0
3.888,0,1,0,0
3.889,0,1,0,0
3.89,0,1,0,0
3.891,0,1,0,0
3.892,0,1,0,0
3.893,0,1,0,0
3.894,0,1,0,0
3.895,0,1,0,0
3.896,0,1,0,0
3.897,0,1,0,0
3.898,0,1,0,0
3.899,0,1,0,0
3.9,0,1,0,0
3.901,0,1,0,0
3.902,0,1,0,0
3.903,0,1,0,0
3.904,0,1,0,0
3.905,0,1,0,0
3.906,0,1,0,0
3.907,0,1,0,0
3.908,0,1,0,0
3.909,0,1,0,0
3.91,0,1,0,0
3.911,0,1,0,0
3.912,0,1,0,0
3.913,0,1,0,0
3.914,0,1,0,0
3.915,0,1,0,0
3.916,0,1,0,0
3.917,0,1,0,0
3.918,0,1,0,0
3.919,0,1,0,0
3.92,0,1,0,0
3.921,0,1,0,0
3.922,0,1,0,0
3.923,0,1,0,0
3.924,0,1,0,0
3.925,0,1,0,0
3.926,0,1,0,0
3.927,0,1,0,0
3.928,0,1,0,0
3.929,0,1,0,0
3.93,0,1,0,0
3.931,0,1,0,0
3.932,0,1,0,0
3.933,0,1,0,0
3.934,0,1,0,0
3.935,0,1,0,0
3.936,0,1,0,0
3.937,0,1,0,0
3.938,0,1,0,0
3.939,0,1,0,0
3.94,0,1,0,0
3.941,0,1,0,0
3.942,0,1,0,0
3.943,0,1,0,0
3.944,0,1,0,0
3.945,0,1,0,0
3.946,0,1,0,0
3.947,0,1,0,0
3.948,0,1,0,0
3.949,0,1,0,0
3.95,0,1,0,0
3.951,0,1,0,0
3.952,0,1,0,0
3.953,0,1,0,0
3.954,0,1,0,0
3.955,0,1,0,0
3.956,0,1,0,0
3.957,0,1,0,0
3.958,0,1,0,0
3.959,0,1,0,0
3.96,0,1,0,0
3.961,0,1,0,0
3.962,0,1,0,0
3.963,0,1,0,0
3.964,0,1,0,0
3.965,0,1,0,0
3.966,0,1,0,0
3.967,0,1,0,0
3.968,0,1,0,0
3.969,0,1,0,0
3.97,0,1,0,0
3.971,0,1,0,0
3.972,0,1,0,0
3.973,0,1,0,0
3.974,0,1,0,0
3.975,0,1,0,0
3.976,0,1,0,0
3.977,0,1,0,0
3.978,0,1,0,0
3.979,0,1,0,0
3.98,0,1,0,0
3.981,0,1,0,0
3.982,0,1,0,0
3.983,0,1,0,0
3.984,0,1,0,0
3.985,0,1,0,0
3.986,0,1,0,0
3.987,0,1,0,0
3.988,0,1,0,0
3.989,0,1,0,0
3.99,0,1,0,0
3.991,0,1,0,0
3.992,0,1,0,0
3.993,0,1,0,0
3.994,0,1,0,0
3.995,0,1,0,0
3.996,0,1,0,0
3.997,0,1,0,0
3.998,0,1,0,0
3.999,0,1,0,0
4,0,1,0,0
4.001,0,1,0,0
4.002,0,1,0,0
4.003,0,1,0,0
4.004,0,1,0,0
4.005,0,1,0,0
4.006,0,1,0,0
4.007,0,1,0,0
4.008,0,1,0,0
4.009,0,1,0,0
4.01,0,1,0,0
4.011,0,1,0,0
4.012,0,1,0,0
4.013,0,1,0,0
4.014,0,1,0,0
4.015,0,1,0,0
4.016,0,1,0,0
4.017,0,1,0,0
4.018,0,1,0,0
4.019,0,1,0,0
4.02,0,1,0,0
4.021,0,1,0,0
4.022,0,1,0,0
4.023,0,1,0,0
4.024,0,1,0,0
4.025,0,1,0,0
4.026,0,1,0,0
4.027,0,1,0,0
4.028,0,1,0,0
4.029,0,1,0,0
4.03,0,1,0,0
4.031,0,1,0,0
4.032,0,1,0,0
4.033,0,1,0,0
4.034,0,1,0,0
4.035,0,1,0,0
4.036,0,1,0,0
4.037,0,1,0,0
4.038,0,1,0,0
4.039,0,1,0,0
4.04,0,1,0,0
4.041,0,1,0,0
4.042,0,1,0,0
4.043,0,1,0,0
4.044,0,1,0,0
4.045,0,1,0,0
4.046,0,1,0,0
4.047,0,1,0,0
4.048,0,1,0,0
4.049,0,1,0,0
4.05,0,1,0,0
4.051,0,1,0,0
4.052,0,1,0,0
4.053,0,1,0,0
4.054,0,1,0,0
4.055,0,1,0,0
4.056,0,1,0,0
4.057,0,1,0,0
4.058,0,1,0,0
4.059,0,1,0,0
4.06,0,1,0,0
4.061,0,1,0,0
4.062,0,1,0,0
4.063,0,1,0,0
4.064,0,1,0,0
4.065,0,1,0,0
4.066,0,1,0,0
4.067,0,1,0,0
4.068,0,1,0,0
4.069,0,1,0,0
4.07,0,1,0,0
4.071,0,1,0,0
4.072,0,1,0,0
4.073,0,1,0,0
4.074,0,1,0,0
4.075,0,1,0,0
4.076,0,1,0,0
4.077,0,1,0,0
4.078,0,1,0,0
4.079,0,1,0,0
4.08,0,1,0,0
4.081,0,1,0,0
4.082,0,1,0,0
4.083,0,1,0,0
4.084,0,1,0,0
4.085,0,1,0,0
4.086,0,1,0,0
4.087,0,1,0,0
4.088,0,1,0,0
4.089,0,1,0,0
4.09,0,1,0,0
4.091,0,1,0,0
4.092,0,1,0,0
4.093,0,1,0,0
4.094,0,1,0,0
4.095,0,1,0,0
4.096,0,1,0,0
4.097,0,1,0,0
4.098,0,1,0,0
4.099,0,1,0,0
4.1,0,1,0,0
4.101,0,1,0,0
4.102,0,1,0,0
4.103,0,1,0,0
4.104,0,1,0,0
4.105,0,1,0,0
4.106,0,1,0,0
4.107,0,1,0,0
4.108,0,1,0,0
4.109,0,1,0,0
4.11,0,1,0,0
4.111,0,1,0,0
4.112,0,1,0,0
4.113,0,1,0,0
4.114,0,1,0,0
4.115,0,1,0,0
4.116,0,1,0,0
4.117,0,1,0,0
4.118,0,1,0,0
4.119,0,1,0,0
4.12,0,1,0,0
4.121,0,1,0,0
4.122,0,1,0,0
4.123,0,1,0,0
4.124,0,1,0,0
4.125,0,1,0,0
4.126,0,1,0,0
4.127,0,1,0,0
4.128,0,1,0,0
4.129,0,1,0,0
4.13,0,1,0,0
4.131,0,1,0,0
4.132,0,1,0,0
4.133,0,1,0,0
4.134,0,1,0,0
4.135,0,1,0,0
4.136,0,1,0,0
4.137,0,1,0,0
4.138,0,1,0,0
4.139,0,1,0,0
4.14,0,1,0,0
4.141,0,1,0,0
4.142,0,1,0,0
4.143,0,1,0,0
4.144,0,1,0,0
4.145,0,1,0,0
4.146,0,1,0,0
4.147,0,1,0,0
4.148,0,1,0,0
4.149,0,1,0,0
4.15,0,1,0,0
4.151,0,1,0,0
4.152,0,1,0,0
4.153,0,1,0,0
4.154,0,1,0,0
4.155,0,1,0,0
4.156,0,1,0,0
4.157,0,1,0,0
4.158,0,1,0,0
4.159,0,1,0,0
4.16,0,1,0,0
4.161,0,1,0,0
4.162,0,1,0,0
4.163,0,1,0,0
4.164,0,1,0,0
4.165,0,1,0,0
4.166,0,1,0,0
4.167,0,1,0,0
4.168,0,1,0,0
4.169,0,1,0,0
4.17,0,1,0,0
4.171,0,1,0,0
4.172,0,1,0,0
4.173,0,1,0,0
4.174,0,1,0,0
4.175,0,1,0,0
4.176,0,1,0,0
4.177,0,1,0,0
4.178,0,1,0,0
4.179,0,1,0,0
4.18,0,1,0,0
4.181,0,1,0,0
4.182,0,1,0,0
4.183,0,1,0,0
4.184,0,1,0,0
4.185,0,1,0,0
4.186,0,1,0,0
4.187,0,1,0,0
4.188,0,1,0,0
4.189,0,1,0,0
4.19,0,1,0,0
4.191,0,1,0,0
4.192,0,1,0,0
4.193,0,1,0,0
4.194,0,1,0,0
4.195,0,1,0,0
4.196,0,1,0,0
4.197,0,1,0,0
4.198,0,1,0,0
4.199,0,1,0,0
4.2,0,1,0,0
4.201,0,1,0,0
4.202,0,1,0,0
4.203,0,1,0,0
4.204,0,1,0,0
4.205,0,1,0,0
4.206,0,1,0,0
4.207,0,1,0,0
4.208,0,1,0,0
4.209,0,1,0,0
4.21,0,1,0,0
4.211,0,1,0,0
4.212,0,1,0,0
4.213,0,1,0,0
4.214,0,1,0,0
4.215,0,1,0,0
4.216,0,1,0,0
4.217,0,1,0,0
4.218,0,1,0,0
4.219,0,1,0,0
4.22,0,1,0,0
4.221,0,1,0,0
4.222,0,1,0,0
4.223,0,1,0,0
4.224,0,1,0,0
4.225,0,1,0,0
4.226,0,1,0,0
4.227,0,1,0,0
4.228,0,1,0,0
4.229,0,1,0,0
4.23,0,1,0,0
4.231,0,1,0,0
4.232,0,1,0,0
4.233,0,1,0,0
4.234,0,1,0,0
4.235,0,1,0,0
4.236,0,1,0,0
4.237,0,1,0,0
4.238,0,1,0,0
4.239,0,1,0,0
4.24,0,1,0,0
4.241,0,1,0,0
4.242,0,1,0,0
4.243,0,1,0,0
4.244,0,1,0,0
4.245,0,1,0,0
4.246,0,1,0,0
4.247,0,1,0,0
4.248,0,1,0,0
4.249,0,1,0,0
4.25,0,1,0,0
4.251,0,1,0,0
4.252,0,1,0,0
4.253,0,1,0,0
4.254,0,1,0,0
4.255,0,1,0,0
4.256,0,1,0,0
4.257,0,1,0,0
4.258,0,1,0,0
4.259,0,1,0,0
4.26,0,1,0,0
4.261,0,1,0,0
4.262,0,1,0,0
4.263,0,1,0,0
4.264,0,1,0,0
4.265,0,1,0,0
4.266,0,1,0,0
4.267,0,1,0,0
4.268,0,1,0,0
4.269,0,1,0,0
4.27,0,1,0,0
4.271,0,1,0,0
4.272,0,1,0,0
4.273,0,1,0,0
4.274,0,1,0,0
4.275,0,1,0,0
4.276,0,1,0,0
4.277,0,1,0,0
4.278,0,1,0,0
4.279,0,1,0,0
4.28,0,1,0,0
4.281,0,1,0,0
4.282,0,1,0,0
4.283,0,1,0,0
4.284,0,1,0,0
4.285,0,1,0,0
4.286,0,1,0,0
4.287,0,1,0,0
4.288,0,1,0,0
4.289,0,1,0,0
4.29,0,1,0,0
4.291,0,1,0,0
4.292,0,1,0,0
4.293,0,1,0,0
4.294,0,1,0,0
4.295,0,1,0,0
4.296,0,1,0,0
4.297,0,1,0,0
4.298,0,1,0,0
4.299,0,1,0,0
4.3,0,1,0,0
4.301,0,1,0,0
4.302,0,1,0,0
4.303,0,1,0,0
4.304,0,1,0,0
4.305,0,1,0,0
4.306,0,1,0,0
4.307,0,1,0,0
4.308,0,1,0,0
4.309,0,1,0,0
4.31,0,1,0,0
4.311,0,1,0,0
4.312,0,1,0,0
4.313,0,1,0,0
4.314,0,1,0,0
4.315,0,1,0,0
4.316,0,1,0,0
4.317,0,1,0,0
4.318,0,1,0,0
4.319,0,1,0,0
4.32,0,1,0,0
4.321,0,1,0,0
4.322,0,1,0,0
4.323,0,1,0,0
4.324,0,1,0,0
4.325,0,1,0,0
4.326,0,1,0,0
4.327,0,1,0,0
4.328,0,1,0,0
4.329,0,1,0,0
4.33,0,1,0,0
4.331,0,1,0,0
4.332,0,1,0,0
4.333,0,1,0,0
4.334,0,1,0,0
4.335,0,1,0,0
4.336,0,1,0,0
4.337,0,1,0,0
4.338,0,1,0,0
4.339,0,1,0,0
4.34,0,1,0,0
4.341,0,1,0,0
4.342,0,1,0,0
4.343,0,1,0,0
4.344,0,1,0,0
4.345,0,1,0,0
4.346,0,1,0,0
4.347,0,1,0,0
4.348,0,1,0,0
4.349,0,1,0,0
4.35,0,1,0,0
4.351,0,1,0,0
4.352,0,1,0,0
4.353,0,1,0,0
4.354,0,1,0,0
4.355,0,1,0,0
4.356,0,1,0,0
4.357,0,1,0,0
4.358,0,1,0,0
4.359,0,1,0,0
4.36,0,1,0,0
4.361,0,1,0,0
4.362,0,1,0,0
4.363,0,1,0,0
4.364,0,1,0,0
4.365,0,1,0,0
4.366,0,1,0,0
4.367,0,1,0,0
4.368,0,1,0,0
4.369,0,1,0,0
4.37,0,1,0,0
4.371,0,1,0,0
4.372,0,1,0,0
4.373,0,1,0,0
4.374,0,1,0,0
4.375,0,1,0,0
4.376,0,1,0,0
4.377,0,1,0,0
4.378,0,1,0,0
4.379,0,1,0,0
4.38,0,1,0,0
4.381,0,1,0,0
4.382,0,1,0,0
4.383,0,1,0,0
4.384,0,1,0,0
4.385,0,1,0,0
4.386,0,1,0,0
4.387,0,1,0,0
4.388,0,1,0,0
4.389,0,1,0,0
4.39,0,1,0,0
4.391,0,1,0,0
4.392,0,1,0,0
4.393,0,1,0,0
4.394,0,1,0,0
4.395,0,1,0,0
4.396,0,1,0,0
4.397,0,1,0,0
4.398,0,1,0,0
4.399,0,1,0,0
4.4,0,1,0,0
4.401,0,1,0,0
4.402,0,1,0,0
4.403,0,1,0,0
4.404,0,1,0,0
4.405,0,1,0,0
4.406,0,1,0,0
4.407,0,1,0,0
4.408,0,1,0,0
4.409,0,1,0,0
4.41,0,1,0,0
4.411,0,1,0,0
4.412,0,1,0,0
